Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Cost,Profit,Payment Method,Gender,Age Group,Shipping Price,Returned,Regional Manager,State Manager,City Manager
13,CA-2018-114412,15/04/2018,20/04/2018,Standard Class,AA-10480,Andrew Allen,Consumer,United States,Concord,North Carolina,28027,South,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,15.552,11.92042959,3.63157041,Bank Transfer,Male,36-50,10,No,Henry Carter,Paul Hill,Jonathan Nguyen
798,CA-2016-124653,24/12/2016,26/12/2016,First Class,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,12.96,9.240825212,3.719174788,Online,Female,36-50,20,No,Joseph Young,Gregory Scott,Jeffrey Moore
2328,CA-2016-105102,15/09/2016,19/09/2016,Second Class,BM-11575,Brendan Murry,Corporate,United States,New York City,New York,10035,East,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,12.96,7.780056753,5.179943247,Bank Transfer,Male,18-25,15,Yes,Joseph Young,Gregory Scott,David Perez
5103,CA-2015-158442,17/03/2015,17/03/2015,Same Day,AZ-10750,Annie Zypern,Consumer,United States,Dallas,Texas,75217,South,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,15.552,11.1069493,4.4450507,Cash,Male,26-35,25,No,Henry Carter,Jason Green,Zachary Perez
9246,CA-2015-113271,09/07/2015,14/07/2015,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,San Francisco,California,94122,West,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,32.4,25.36846225,7.031537747,Bank Transfer,Female,18-25,10,No,William Taylor,Daniel Rodriguez,Raymond Clark
817,CA-2017-149370,15/09/2017,19/09/2017,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,5.344,3.838355186,1.505644814,Credit Card,Male,18-25,10,No,Joseph Young,Daniel Lee,Kevin Adams
3433,CA-2018-148264,08/12/2018,09/12/2018,First Class,LF-17185,Luke Foster,Consumer,United States,Inglewood,California,90301,West,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,60.12,45.17092353,14.94907647,Online,Female,36-50,20,No,William Taylor,Daniel Rodriguez,Christopher Clark
4389,CA-2018-111556,20/11/2018,22/11/2018,First Class,CD-11920,Carlos Daly,Consumer,United States,New York City,New York,10035,East,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,46.76,28.97256787,17.78743213,Credit Card,Female,26-35,20,Yes,Joseph Young,Gregory Scott,David Perez
5743,US-2018-147886,28/03/2018,31/03/2018,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,26.72,20.48029773,6.239702273,Credit Card,Male,50+,20,No,William Taylor,Daniel Rodriguez,Ryan Nguyen
7769,CA-2018-154088,12/11/2018,17/11/2018,Standard Class,LB-16735,Larry Blacks,Consumer,United States,Tallahassee,Florida,32303,South,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,26.72,16.5821442,10.1378558,Cash,Male,18-25,10,Yes,Henry Carter,Brian Torres,Alexander Nguyen
2893,CA-2018-139913,23/10/2018,29/10/2018,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609,East,OFF-PA-10003739,Office Supplies,Paper,Xerox 1969,11.56,8.71883595,2.84116405,Bank Transfer,Female,50+,10,No,Joseph Young,Gregory Scott,Jeffrey Moore
1501,CA-2018-130386,12/11/2018,18/11/2018,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,78745,South,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,223.056,156.9904613,66.06553867,Cash,Female,18-25,10,No,Henry Carter,Jason Green,James Wilson
7674,CA-2016-130974,27/11/2016,29/11/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,154.9,109.2916191,45.60838089,Credit Card,Male,26-35,15,No,Joseph Young,Gregory Hernandez,Daniel Johnson
8853,CA-2015-119977,08/10/2015,13/10/2015,Second Class,DN-13690,Duane Noonan,Consumer,United States,New York City,New York,10011,East,OFF-PA-10003823,Office Supplies,Paper,Xerox 197,123.92,75.07065531,48.84934469,Bank Transfer,Male,36-50,15,Yes,Joseph Young,Gregory Scott,David Perez
1523,CA-2016-144806,06/12/2016,11/12/2016,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Tucson,Arizona,85705,West,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,19.92,13.35286479,6.567135214,Cash,Female,18-25,10,No,William Taylor,Steven Young,Gregory Rivera
1964,CA-2018-110905,10/09/2018,15/09/2018,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,North,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,24.9,16.8514881,8.048511899,Bank Transfer,Male,36-50,15,No,Thomas Torres,Jeffrey Allen,Robert Hill
2153,CA-2016-123505,22/11/2016,26/11/2016,Standard Class,AR-10540,Andy Reiter,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,11.09149789,3.848502107,Credit Card,Female,36-50,10,No,Joseph Young,Gregory Hernandez,David Carter
6053,CA-2017-124016,23/09/2017,26/09/2017,Second Class,JS-15940,Joni Sundaresam,Home Office,United States,Lancaster,Ohio,43130,North,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,11.952,8.451710915,3.500289085,Cash,Male,50+,15,No,Thomas Torres,Patrick Scott,Patrick Garcia
7679,CA-2015-133592,31/12/2015,07/01/2016,Standard Class,KM-16375,Katherine Murray,Home Office,United States,Providence,Rhode Island,2908,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,9.183807302,5.756192698,Credit Card,Male,26-35,10,Yes,Joseph Young,George Allen,Richard Moore
8600,CA-2015-141110,26/11/2015,01/12/2015,Standard Class,LS-17200,Luke Schmidt,Corporate,United States,Fresno,California,93727,West,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,10.922285,4.017715,Bank Transfer,Male,36-50,10,No,William Taylor,Daniel Rodriguez,Timothy Davis
2907,CA-2018-121615,03/11/2018,09/11/2018,Standard Class,DL-12925,Daniel Lacy,Consumer,United States,Eagan,Minnesota,55122,North,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,8.56,6.801909815,1.758090185,Cash,Male,50+,10,No,Thomas Torres,Frank Robinson,Jonathan King
3165,CA-2015-153969,21/09/2015,25/09/2015,Standard Class,HF-14995,Herbert Flentye,Consumer,United States,San Francisco,California,94109,West,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,38.52,23.5447805,14.9752195,Cash,Female,18-25,10,Yes,William Taylor,Daniel Rodriguez,Raymond Clark
3877,CA-2017-136231,05/09/2017,07/09/2017,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,37604,South,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,10.272,6.50875759,3.76324241,Cash,Male,18-25,15,No,Henry Carter,Zachary Robinson,Timothy Nguyen
4084,US-2018-151316,24/06/2018,30/06/2018,Standard Class,MC-17635,Matthew Clasen,Corporate,United States,Decatur,Illinois,62521,North,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,10.272,7.697997592,2.574002408,Credit Card,Male,18-25,10,No,Thomas Torres,Nicholas Allen,Jonathan Torres
4807,CA-2016-137708,22/11/2016,25/11/2016,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,42.8,26.34645181,16.45354819,Cash,Female,18-25,15,Yes,William Taylor,Daniel Rodriguez,Samuel Hill
613,CA-2017-121223,11/09/2017,13/09/2017,Second Class,GD-14590,Giulietta Dortch,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.448,6.129700498,2.318299502,Credit Card,Male,18-25,15,No,Joseph Young,Daniel Lee,Kevin Adams
1891,CA-2015-157623,14/03/2015,18/03/2015,Standard Class,DK-13225,Dean Katz,Corporate,United States,Huntington Beach,California,92646,West,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,10.56,6.545464146,4.014535854,Bank Transfer,Male,50+,10,Yes,William Taylor,Daniel Rodriguez,Brandon Davis
4011,CA-2018-100811,21/11/2018,24/11/2018,First Class,CC-12475,Cindy Chapman,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.448,5.127383001,3.320616999,Credit Card,Female,36-50,20,Yes,Joseph Young,Daniel Lee,Kevin Adams
5674,CA-2018-127922,27/10/2018,03/11/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Dallas,Texas,75081,South,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,8.448,5.599608223,2.848391777,Bank Transfer,Male,36-50,10,No,Henry Carter,Jason Green,Zachary Perez
6388,CA-2015-134103,30/01/2015,04/02/2015,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,Detroit,Michigan,48234,North,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,10.56,7.90444721,2.65555279,Online,Male,50+,10,No,Thomas Torres,Ronald Campbell,Gregory Williams
1294,CA-2016-101707,27/08/2016,01/09/2016,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105,West,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,114.2,84.2673799,29.9326201,Credit Card,Male,26-35,10,No,William Taylor,Daniel Rodriguez,Joshua Garcia
4171,CA-2016-100216,13/04/2016,14/04/2016,First Class,HJ-14875,Heather Jas,Home Office,United States,Mesa,Arizona,85204,West,OFF-PA-10002968,Office Supplies,Paper,Xerox 1973,54.816,34.82895665,19.98704335,Online,Female,36-50,20,No,William Taylor,Steven Young,Kenneth Thomas
403,CA-2015-113166,24/12/2015,26/12/2015,First Class,LF-17185,Luke Foster,Consumer,United States,Miami,Florida,33180,South,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,9.568,6.70765094,2.86034906,Online,Female,36-50,20,No,Henry Carter,Brian Torres,Jack Sanchez
780,CA-2016-144267,21/08/2016,23/08/2016,First Class,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,23.92,17.41925028,6.500749724,Cash,Female,50+,20,No,William Taylor,Daniel Rodriguez,Raymond Clark
2413,CA-2015-151295,12/11/2015,16/11/2015,Standard Class,JA-15970,Joseph Airdo,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,11.96,8.337530562,3.622469438,Online,Female,36-50,10,No,William Taylor,Daniel Rodriguez,Samuel Hill
4535,CA-2016-163104,19/03/2016,26/03/2016,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Los Angeles,California,90004,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,11.96,8.503880018,3.456119982,Credit Card,Male,26-35,10,No,William Taylor,Daniel Rodriguez,Samuel Hill
4232,CA-2018-100223,05/07/2018,10/07/2018,Standard Class,LS-16945,Linda Southworth,Corporate,United States,Dallas,Texas,75220,South,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,15.552,11.06202761,4.489972392,Cash,Female,36-50,10,No,Henry Carter,Jason Green,Zachary Perez
5740,US-2018-147886,28/03/2018,31/03/2018,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,12.96,8.956829099,4.003170901,Credit Card,Male,50+,20,No,William Taylor,Daniel Rodriguez,Ryan Nguyen
5983,CA-2017-114895,21/11/2017,28/11/2017,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,12.96,10.26527068,2.69472932,Online,Male,50+,10,No,Joseph Young,Gregory Scott,David Perez
8720,CA-2017-120824,12/06/2017,16/06/2017,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,South,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,15.552,10.87307819,4.678921812,Credit Card,Male,26-35,15,No,Henry Carter,Jason Green,Eric Lewis
9685,CA-2018-122770,13/12/2018,18/12/2018,Standard Class,EP-13915,Emily Phan,Consumer,United States,San Francisco,California,94122,West,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,12.96,9.211816974,3.748183026,Credit Card,Male,18-25,10,No,William Taylor,Daniel Rodriguez,Raymond Clark
7020,CA-2015-124737,23/08/2015,27/08/2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,15.552,11.65669624,3.895303765,Bank Transfer,Female,18-25,10,No,William Taylor,Brian White,Scott Hernandez
7209,CA-2017-143476,11/09/2017,13/09/2017,First Class,LC-16930,Linda Cazamias,Corporate,United States,Phoenix,Arizona,85023,West,OFF-PA-10001837,Office Supplies,Paper,Xerox 1976,20.736,14.03065968,6.705340316,Cash,Female,36-50,20,No,William Taylor,Steven Young,Stephen Mitchell
694,CA-2016-131534,28/03/2016,02/04/2016,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,33.4,21.65929701,11.74070299,Credit Card,Male,36-50,10,No,William Taylor,Daniel Rodriguez,Samuel Hill
5744,US-2018-147886,28/03/2018,31/03/2018,First Class,DH-13075,Dave Hallsten,Corporate,United States,Fairfield,California,94533,West,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,20.04,15.99843037,4.041569633,Credit Card,Male,50+,20,No,William Taylor,Daniel Rodriguez,Ryan Nguyen
7669,CA-2016-130974,27/11/2016,29/11/2016,Second Class,MA-17560,Matt Abelman,Home Office,United States,Everett,Massachusetts,2149,East,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,40.08,31.02967628,9.05032372,Credit Card,Male,26-35,15,No,Joseph Young,Gregory Hernandez,Daniel Johnson
7733,CA-2018-143294,02/06/2018,08/06/2018,Standard Class,JD-15790,John Dryer,Consumer,United States,Houston,Texas,77070,South,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,10.688,6.414487659,4.273512341,Cash,Female,36-50,10,Yes,Henry Carter,Jason Green,Eric Lewis
9319,US-2018-108343,20/07/2018,25/07/2018,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,New York City,New York,10009,East,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,13.36,9.748883273,3.611116727,Bank Transfer,Male,18-25,10,No,Joseph Young,Gregory Scott,David Perez
1991,CA-2016-127509,09/11/2016,13/11/2016,Standard Class,AS-10090,Adam Shillingsburg,Consumer,United States,Springfield,Missouri,65807,North,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,17.34,13.05879873,4.281201266,Cash,Female,50+,10,No,Thomas Torres,Jeffrey Allen,Robert Hill
2903,CA-2017-164035,12/06/2017,17/06/2017,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Chicago,Illinois,60610,North,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,23.12,13.8720538,9.247946201,Credit Card,Female,26-35,10,Yes,Thomas Torres,Nicholas Allen,Jonathan Davis
2951,CA-2018-134915,12/11/2018,12/11/2018,Same Day,EM-14140,Eugene Moren,Home Office,United States,Glendale,Arizona,85301,West,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,23.12,17.69838922,5.421610777,Cash,Male,36-50,25,No,William Taylor,Steven Young,William Wilson
3115,CA-2017-150350,23/08/2017,30/08/2017,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,34.68,22.19013905,12.48986095,Online,Male,50+,10,No,William Taylor,Jose Hall,Dennis Lewis
4112,CA-2016-153717,25/12/2016,01/01/2017,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Detroit,Michigan,48227,North,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,17.34,12.13896596,5.20103404,Bank Transfer,Female,50+,10,No,Thomas Torres,Ronald Campbell,Gregory Williams
5335,CA-2015-103331,26/08/2015,01/09/2015,Standard Class,KB-16315,Karl Braun,Consumer,United States,Newark,Delaware,19711,East,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,17.34,13.75602467,3.583975332,Bank Transfer,Male,18-25,10,No,Joseph Young,Nathan Johnson,Ryan Thompson
7046,CA-2017-160136,03/11/2017,09/11/2017,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Dallas,Texas,75217,South,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,9.248,6.257305568,2.990694432,Credit Card,Female,18-25,10,No,Henry Carter,Jason Green,Zachary Perez
9109,CA-2016-132941,25/05/2016,28/05/2016,First Class,MM-18280,Muhammed MacIntyre,Corporate,United States,Haltom City,Texas,76117,South,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,32.368,20.86214209,11.50585791,Online,Male,36-50,20,No,Henry Carter,Jason Green,Jose Johnson
994,CA-2017-105585,26/08/2017,27/08/2017,First Class,RF-19735,Roland Fjeld,Consumer,United States,San Jose,California,95123,West,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,154.9,111.2253461,43.67465394,Bank Transfer,Male,18-25,20,No,William Taylor,Daniel Rodriguez,Aaron Torres
5964,CA-2015-140732,11/11/2015,13/11/2015,Second Class,MA-17560,Matt Abelman,Home Office,United States,Los Angeles,California,90004,West,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,123.92,93.4811843,30.4388157,Credit Card,Male,26-35,15,No,William Taylor,Daniel Rodriguez,Samuel Hill
9192,US-2016-130512,21/08/2016,25/08/2016,Standard Class,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,49.568,29.89588137,19.67211863,Credit Card,Female,26-35,10,Yes,Joseph Young,Daniel Lee,Ryan Williams
2976,CA-2016-137512,07/05/2016,12/05/2016,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Allen,Texas,75002,South,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,15.936,9.641896449,6.294103551,Cash,Male,26-35,10,Yes,Henry Carter,Jason Green,Jacob Williams
5131,CA-2015-160766,14/09/2015,14/09/2015,Same Day,DM-13015,Darrin Martin,Consumer,United States,New York City,New York,10009,East,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,44.82,31.90483133,12.91516867,Cash,Male,18-25,25,No,Joseph Young,Gregory Scott,David Perez
7018,CA-2015-114790,11/03/2015,13/03/2015,Second Class,FM-14215,Filia McAdams,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10000213,Office Supplies,Paper,Xerox 198,14.94,9.198666293,5.741333707,Cash,Female,50+,15,Yes,Henry Carter,Nathan Allen,Raymond Carter
3105,US-2018-140074,23/03/2018,29/03/2018,Standard Class,EC-14050,Erin Creighton,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,25.68,16.73674299,8.943257006,Credit Card,Female,26-35,10,No,Joseph Young,Gregory Scott,David Perez
9594,CA-2018-108931,14/09/2018,19/09/2018,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,8.56,5.815472219,2.744527781,Credit Card,Male,26-35,10,No,Joseph Young,Gregory Scott,David Perez
1852,CA-2016-160472,20/07/2016,25/07/2016,Second Class,RK-19300,Ralph Kennedy,Consumer,United States,South Bend,Indiana,46614,North,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,26.4,20.14819984,6.251800162,Credit Card,Female,36-50,15,No,Thomas Torres,Daniel Thomas,Raymond Hall
4039,CA-2015-110786,29/12/2015,02/01/2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,21.12,15.45740259,5.662597408,Online,Female,50+,10,No,William Taylor,Daniel Rodriguez,Raymond Clark
8829,CA-2016-115168,05/06/2016,09/06/2016,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Saint Charles,Missouri,63301,North,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,10.56,7.16275142,3.39724858,Cash,Male,18-25,10,No,Thomas Torres,Jeffrey Allen,Adam Adams
8935,CA-2018-130036,27/08/2018,27/08/2018,Same Day,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,12.672,9.147778162,3.524221838,Cash,Female,36-50,25,No,Joseph Young,Daniel Lee,Kevin Adams
2176,CA-2017-125738,15/10/2017,21/10/2017,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,45.68,35.05520772,10.62479228,Credit Card,Female,50+,10,No,William Taylor,George Hernandez,John Perez
4103,US-2018-102288,19/06/2018,23/06/2018,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Houston,Texas,77095,South,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,146.176,103.7307346,42.44526537,Cash,Female,26-35,10,No,Henry Carter,Jason Green,Eric Lewis
8486,CA-2018-124716,27/03/2018,31/03/2018,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Fresno,California,93727,West,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,45.68,34.4040137,11.2759863,Bank Transfer,Male,36-50,10,No,William Taylor,Daniel Rodriguez,Timothy Davis
7159,CA-2017-131380,28/03/2017,31/03/2017,Second Class,CC-12220,Chris Cortes,Consumer,United States,Los Angeles,California,90032,West,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,5.98,3.964063191,2.015936809,Credit Card,Female,18-25,15,No,William Taylor,Daniel Rodriguez,Samuel Hill
8338,CA-2015-153087,27/12/2015,03/01/2016,Standard Class,TC-20980,Tamara Chand,Corporate,United States,Decatur,Alabama,35601,South,OFF-PA-10001243,Office Supplies,Paper,Xerox 1983,23.92,16.67880413,7.24119587,Credit Card,Male,26-35,10,No,Henry Carter,George Wright,Jonathan Torres
2268,CA-2018-137470,17/09/2018,17/09/2018,Same Day,TP-21415,Tom Prescott,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10002001,Office Supplies,Paper,Xerox 1984,12.96,9.59722674,3.36277326,Cash,Female,50+,25,No,William Taylor,Jose Hall,Dennis Lewis
926,CA-2015-132962,13/09/2015,16/09/2015,First Class,JM-15535,Jessica Myrick,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,15.552,9.401088537,6.150911463,Online,Female,36-50,20,Yes,Joseph Young,Daniel Lee,Kevin Adams
1749,US-2015-157406,25/04/2015,29/04/2015,Standard Class,DA-13450,Dianna Arnett,Home Office,United States,Houston,Texas,77095,South,OFF-PA-10003543,Office Supplies,Paper,Xerox 1985,10.368,7.797336977,2.570663023,Cash,Male,36-50,10,No,Henry Carter,Jason Green,Eric Lewis
1652,CA-2015-135699,29/08/2015,29/08/2015,Same Day,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,13.36,8.825958967,4.534041033,Bank Transfer,Female,26-35,25,No,William Taylor,Daniel Rodriguez,Raymond Clark
2177,CA-2017-125738,15/10/2017,21/10/2017,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,60.12,39.43001569,20.68998431,Credit Card,Female,50+,10,No,William Taylor,George Hernandez,John Perez
6580,CA-2017-169887,22/10/2017,22/10/2017,Same Day,MS-17530,MaryBeth Skach,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,6.68,4.768078998,1.911921002,Cash,Male,18-25,25,No,William Taylor,Jose Hall,Dennis Lewis
6879,US-2016-123918,15/10/2016,15/10/2016,Same Day,CG-12520,Claire Gute,Consumer,United States,Dallas,Texas,75217,South,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,5.344,4.028055156,1.315944844,Cash,Male,50+,25,No,Henry Carter,Jason Green,Zachary Perez
419,CA-2018-154816,06/11/2018,10/11/2018,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,5.78,4.245431335,1.534568665,Credit Card,Male,26-35,10,No,Henry Carter,Nathan Allen,Raymond Carter
889,CA-2015-104976,09/12/2015,16/12/2015,Standard Class,CK-12760,Cyma Kinney,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,34.68,21.4977255,13.1822745,Credit Card,Male,36-50,10,Yes,William Taylor,Daniel Rodriguez,Raymond Clark
3522,CA-2017-114482,21/11/2017,25/11/2017,Second Class,DM-13345,Denise Monton,Corporate,United States,Des Moines,Iowa,50315,North,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,40.46,28.07201555,12.38798445,Credit Card,Male,50+,15,No,Thomas Torres,Henry Martin,Gary Thomas
9595,CA-2018-108931,14/09/2018,19/09/2018,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,10024,East,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,11.56,7.543880861,4.016119139,Credit Card,Male,26-35,10,No,Joseph Young,Gregory Scott,David Perez
1531,CA-2016-103793,26/03/2016,31/03/2016,Standard Class,BV-11245,Benjamin Venier,Corporate,United States,Miami,Florida,33142,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,74.352,49.24047001,25.11152999,Credit Card,Female,26-35,10,No,Henry Carter,Brian Torres,Jack Sanchez
2194,CA-2017-128412,10/12/2017,17/12/2017,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,123.92,88.2419606,35.6780394,Bank Transfer,Female,18-25,10,No,William Taylor,Jose Hall,Dennis Lewis
3021,CA-2016-123568,08/11/2016,14/11/2016,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,West Jordan,Utah,84084,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,92.94,61.07567574,31.86432426,Online,Male,50+,10,No,William Taylor,George Hernandez,Brian Nelson
7025,CA-2015-124737,23/08/2015,27/08/2015,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Denver,Colorado,80219,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,223.056,160.7699799,62.28602009,Bank Transfer,Female,18-25,10,No,William Taylor,Brian White,Scott Hernandez
7227,CA-2018-127397,24/02/2018,28/02/2018,Standard Class,ES-14080,Erin Smith,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,123.92,95.64950959,28.27049041,Bank Transfer,Female,50+,10,No,Joseph Young,Daniel Lee,Kevin Adams
7846,CA-2016-125976,27/09/2016,02/10/2016,Standard Class,JK-15205,Jamie Kunitz,Consumer,United States,Arlington,Virginia,22204,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,154.9,111.9784807,42.92151926,Online,Male,26-35,10,No,Henry Carter,Steven Williams,Christopher Torres
